pt_id,fire_name,base_ndvi,peak_ndvi,amp_ndvi,peak_doy,year,fire_phase,yrs_postfire,interval,regrowth,lat,lon
pt05,bell,0.287833095,0.478770077,0.190936983,292,2011,post,18,8,Forest,33.393966,-108.166765
pt05,bell,0.294851422,0.472355247,0.177503839,295,2012,post,19,8,Forest,33.393966,-108.166765
pt05,bell,0.309317976,0.498710334,0.189392373,252,2013,post,20,8,Forest,33.393966,-108.166765
pt05,bell,0.329690427,0.530304611,0.200614139,275,2014,post,21,8,Forest,33.393966,-108.166765
pt05,bell,0.387112528,0.612860322,0.225747809,297,2015,post,22,8,Forest,33.393966,-108.166765
pt05,bell,0.439666182,0.632505655,0.192839503,288,2016,post,23,8,Forest,33.393966,-108.166765
pt05,bell,0.448778123,0.611652195,0.162874073,260,2017,post,24,8,Forest,33.393966,-108.166765
pt05,bell,0.473544061,0.609274268,0.135730177,239,1990,pre,0,8,Forest,33.393966,-108.166765
pt05,bell,0.535642207,0.608921111,0.073278926,209,1991,pre,0,8,Forest,33.393966,-108.166765
pt05,bell,0.347756416,0.629016042,0.281259656,355,1992,pre,0,8,Forest,33.393966,-108.166765
pt05,bell,NA,NA,NA,NA,1993,fire,0,8,Forest,33.393966,-108.166765
pt05,bell,0.13819173,0.278548688,0.140356943,233,1994,post,1,8,Forest,33.393966,-108.166765
pt05,bell,0.174358338,0.488464653,0.314106315,253,1995,post,2,8,Forest,33.393966,-108.166765
pt05,bell,0.175194025,0.438203961,0.263009936,242,1996,post,3,8,Forest,33.393966,-108.166765
pt05,bell,0.170833558,0.392305166,0.221471608,234,1997,post,4,8,Forest,33.393966,-108.166765
pt05,bell,0.578395188,0.646976531,0.068581343,322,1985,pre,0,8,Forest,33.393966,-108.166765
pt05,bell,0.506597817,0.638516903,0.131919071,251,1986,pre,0,8,Forest,33.393966,-108.166765
pt05,bell,0.466826349,0.651908934,0.1850826,249,1987,pre,0,8,Forest,33.393966,-108.166765
pt05,bell,0.507879376,0.659262717,0.151383311,285,1988,pre,0,8,Forest,33.393966,-108.166765
pt05,bell,0.488329023,0.637407601,0.149078563,253,1989,pre,0,8,Forest,33.393966,-108.166765
pt05,bell,0.119757026,0.290476978,0.170719966,213,2003,post,10,8,Forest,33.393966,-108.166765
pt05,bell,0.15400289,0.330064654,0.176061749,218,2004,post,11,8,Forest,33.393966,-108.166765
pt05,bell,0.18146117,0.442033708,0.260572553,240,2005,post,12,8,Forest,33.393966,-108.166765
pt05,bell,0.204753071,0.426511794,0.221758708,255,2006,post,13,8,Forest,33.393966,-108.166765
pt05,bell,0.154011503,0.40046823,0.246456727,249,1998,post,5,8,Forest,33.393966,-108.166765
pt05,bell,0.14336063,0.430792689,0.287432075,248,1999,post,6,8,Forest,33.393966,-108.166765
pt05,bell,0.161219805,0.354215592,0.192995802,221,2000,post,7,8,Forest,33.393966,-108.166765
pt05,bell,0.172027662,0.441046417,0.269018739,242,2001,post,8,8,Forest,33.393966,-108.166765
pt05,bell,0.143385693,0.367866725,0.224481031,258,2002,post,9,8,Forest,33.393966,-108.166765
pt05,dude,0.196182609,0.291231871,0.095049269,275,1991,post,1,16,Forest,34.381954,-111.072696
pt05,dude,0.221758977,0.379276663,0.157517701,230,1992,post,2,16,Forest,34.381954,-111.072696
pt05,dude,0.224446729,0.390126437,0.165679723,243,1995,post,5,16,Forest,34.381954,-111.072696
pt05,dude,0.249324188,0.368486375,0.119162202,265,1996,post,6,16,Forest,34.381954,-111.072696
pt05,dude,0.227737054,0.369007319,0.141270265,258,1993,post,3,16,Forest,34.381954,-111.072696
pt05,dude,0.234841764,0.396609455,0.161767691,234,1994,post,4,16,Forest,34.381954,-111.072696
pt05,dude,0.551227331,0.645027697,0.093800351,330,1986,pre,0,16,Forest,34.381954,-111.072696
pt05,dude,0.553840101,0.623139322,0.069299206,240,1987,pre,0,16,Forest,34.381954,-111.072696
pt05,dude,0.576153755,0.6219697,0.04581593,247,1988,pre,0,16,Forest,34.381954,-111.072696
pt05,dude,0.447770685,0.603877246,0.156106547,27,1989,pre,0,16,Forest,34.381954,-111.072696
pt05,dude,NA,NA,NA,NA,1990,fire,0,16,Forest,34.381954,-111.072696
pt05,dude,0.22858128,0.364440173,0.135858908,230,2004,post,14,16,Forest,34.381954,-111.072696
pt05,dude,0.236585319,0.374309182,0.137723878,242,2005,post,15,16,Forest,34.381954,-111.072696
pt05,dude,0.275394469,0.394156307,0.118761815,240,2006,post,16,16,Forest,34.381954,-111.072696
pt05,dude,0.292055517,0.416025519,0.123969994,256,2007,post,17,16,Forest,34.381954,-111.072696
pt05,dude,0.293663859,0.409500778,0.115836911,246,2008,post,18,16,Forest,34.381954,-111.072696
pt05,dude,0.314323395,0.403243631,0.088920251,228,2009,post,19,16,Forest,34.381954,-111.072696
pt05,dude,0.244376376,0.384794056,0.140417665,250,1997,post,7,16,Forest,34.381954,-111.072696
pt05,dude,0.20596008,0.317468226,0.111508146,236,1998,post,8,16,Forest,34.381954,-111.072696
pt05,dude,0.19664003,0.388196021,0.191555992,245,1999,post,9,16,Forest,34.381954,-111.072696
pt05,dude,0.210958838,0.325800806,0.11484196,254,2000,post,10,16,Forest,34.381954,-111.072696
pt05,dude,0.196214005,0.362501115,0.166287124,216,2001,post,11,16,Forest,34.381954,-111.072696
pt05,dude,0.187750563,0.346561819,0.158811256,262,2002,post,12,16,Forest,34.381954,-111.072696
pt05,dude,0.21152778,0.359918296,0.148390517,253,2003,post,13,16,Forest,34.381954,-111.072696
pt05,dude,0.530719101,0.635223031,0.104503907,329,2017,post,27,16,Forest,34.381954,-111.072696
pt05,dude,0.533363283,0.620796442,0.087433137,237,1987,pre,0,8,Forest,34.381954,-111.072696
pt05,dude,0.568110228,0.62585777,0.057747539,223,1988,pre,0,8,Forest,34.381954,-111.072696
pt05,dude,0.410546184,0.608030915,0.197484732,17,1989,pre,0,8,Forest,34.381954,-111.072696
pt05,dude,NA,NA,NA,NA,1990,fire,0,8,Forest,34.381954,-111.072696
pt05,dude,0.188534811,0.296408296,0.107873484,261,1991,post,1,8,Forest,34.381954,-111.072696
pt05,dude,0.21688363,0.389622152,0.172738537,251,1992,post,2,8,Forest,34.381954,-111.072696
pt05,dude,0.227469027,0.378337622,0.150868595,268,1993,post,3,8,Forest,34.381954,-111.072696
pt05,dude,0.238251343,0.415697515,0.177446157,254,1994,post,4,8,Forest,34.381954,-111.072696
pt05,dude,0.225132421,0.397513092,0.172380671,266,1995,post,5,8,Forest,34.381954,-111.072696
pt05,dude,0.236818403,0.380612761,0.143794358,264,1996,post,6,8,Forest,34.381954,-111.072696
pt05,dude,0.226713985,0.401890695,0.17517671,253,1997,post,7,8,Forest,34.381954,-111.072696
pt05,dude,0.1982999,0.330427825,0.132127926,219,1998,post,8,8,Forest,34.381954,-111.072696
pt05,dude,0.184586868,0.409240842,0.224653974,249,1999,post,9,8,Forest,34.381954,-111.072696
pt05,dude,0.200849459,0.34276548,0.141916022,261,2000,post,10,8,Forest,34.381954,-111.072696
pt05,dude,0.197127417,0.370821565,0.173694134,229,2001,post,11,8,Forest,34.381954,-111.072696
pt05,dude,0.18797797,0.374606967,0.186628997,259,2002,post,12,8,Forest,34.381954,-111.072696
pt05,dude,0.204751343,0.381726265,0.176974922,257,2003,post,13,8,Forest,34.381954,-111.072696
pt05,dude,0.217062518,0.394708753,0.177646235,237,2004,post,14,8,Forest,34.381954,-111.072696
pt05,dude,0.218687236,0.384711474,0.166024223,250,2005,post,15,8,Forest,34.381954,-111.072696
pt05,dude,0.261545092,0.405880779,0.144335687,238,2006,post,16,8,Forest,34.381954,-111.072696
pt05,dude,0.280691296,0.44257316,0.161881879,249,2007,post,17,8,Forest,34.381954,-111.072696
pt05,dude,0.266712576,0.41359669,0.146884128,226,2008,post,18,8,Forest,34.381954,-111.072696
pt05,dude,0.296321303,0.405527115,0.10920582,221,2009,post,19,8,Forest,34.381954,-111.072696
pt05,dude,0.313822269,0.510407329,0.196585074,243,2010,post,20,8,Forest,34.381954,-111.072696
pt05,dude,0.33644104,0.484103471,0.147662461,266,2011,post,21,8,Forest,34.381954,-111.072696
pt05,dude,0.362472534,0.49271962,0.130247101,279,2012,post,22,8,Forest,34.381954,-111.072696
pt05,dude,0.39187035,0.518206894,0.126336515,259,2013,post,23,8,Forest,34.381954,-111.072696
pt05,dude,0.43733266,0.598112822,0.160780177,312,2014,post,24,8,Forest,34.381954,-111.072696
pt05,dude,0.461402833,0.602903605,0.141500786,333,2015,post,25,8,Forest,34.381954,-111.072696
pt05,dude,0.482662082,0.618059099,0.135397047,286,2016,post,26,8,Forest,34.381954,-111.072696
pt05,dude,0.498659909,0.644245446,0.145585522,347,2017,post,27,8,Forest,34.381954,-111.072696
pt05,dude,0.399950057,0.506176651,0.106226586,272,2013,post,23,16,Forest,34.381954,-111.072696
pt05,dude,0.330201864,0.496289581,0.166087702,253,2010,post,20,16,Forest,34.381954,-111.072696
pt05,dude,0.361452222,0.480288982,0.118836761,255,2011,post,21,16,Forest,34.381954,-111.072696
pt05,dude,0.383392453,0.488221943,0.104829483,275,2012,post,22,16,Forest,34.381954,-111.072696
pt05,dude,0.502460063,0.667729378,0.165269285,320,1986,pre,0,8,Forest,34.381954,-111.072696
pt05,dude,0.4609043,0.597693801,0.136789516,309,2014,post,24,16,Forest,34.381954,-111.072696
pt05,dude,0.492882282,0.611610949,0.118728645,293,2015,post,25,16,Forest,34.381954,-111.072696
pt05,dude,0.505375981,0.614449918,0.109073959,281,2016,post,26,16,Forest,34.381954,-111.072696
pt05,lamesa,0.180164903,0.435568094,0.255403191,211,1986,post,8,8,Forest,35.806641,-106.389483
pt05,lamesa,0.178920373,0.324724078,0.14580372,222,1984,post,6,8,Forest,35.806641,-106.389483
pt05,lamesa,0.148293585,0.365911424,0.217617854,216,1985,post,7,8,Forest,35.806641,-106.389483
pt05,lamesa,0.17648536,0.306753486,0.130268127,207,1984,post,6,16,Forest,35.806641,-106.389483
pt05,lamesa,0.152316749,0.348731041,0.196414292,206,1985,post,7,16,Forest,35.806641,-106.389483
pt05,lamesa,0.184469819,0.401590854,0.217121035,203,1986,post,8,16,Forest,35.806641,-106.389483
pt05,lamesa,0.197503522,0.430281013,0.232777491,220,1987,post,9,16,Forest,35.806641,-106.389483
pt05,lamesa,0.191529632,0.49314943,0.301619828,230,1988,post,10,16,Forest,35.806641,-106.389483
pt05,lamesa,0.22456342,0.458202302,0.233638883,239,1989,post,11,16,Forest,35.806641,-106.389483
pt05,lamesa,0.275512844,0.464102417,0.188589573,238,1990,post,12,16,Forest,35.806641,-106.389483
pt05,lamesa,0.326797128,0.555233777,0.228436664,246,1991,post,13,16,Forest,35.806641,-106.389483
pt05,lamesa,0.357663482,0.559289157,0.20162569,214,1992,post,14,16,Forest,35.806641,-106.389483
pt05,lamesa,0.385971367,0.575119197,0.189147845,213,1993,post,15,16,Forest,35.806641,-106.389483
pt05,lamesa,0.410013944,0.585514665,0.175500691,211,1994,post,16,16,Forest,35.806641,-106.389483
pt05,lamesa,0.436007261,0.676210344,0.240203097,245,1995,post,17,16,Forest,35.806641,-106.389483
pt05,lamesa,0.486151516,0.632043719,0.145892203,230,1996,post,18,16,Forest,35.806641,-106.389483
pt05,lamesa,0.499003381,0.632554829,0.133551463,257,1997,post,19,16,Forest,35.806641,-106.389483
pt05,lamesa,0.498909533,0.609053493,0.110143982,257,1998,post,20,16,Forest,35.806641,-106.389483
pt05,lamesa,0.484337837,0.613772035,0.129434183,262,1999,post,21,16,Forest,35.806641,-106.389483
pt05,lamesa,0.467863709,0.574589729,0.106726043,280,2000,post,22,16,Forest,35.806641,-106.389483
pt05,lamesa,0.471506953,0.612373054,0.140866056,265,2001,post,23,16,Forest,35.806641,-106.389483
pt05,lamesa,0.467414856,0.568076849,0.100661993,326,2002,post,24,16,Forest,35.806641,-106.389483
pt05,lamesa,0.461072475,0.562859774,0.101787329,275,2003,post,25,16,Forest,35.806641,-106.389483
pt05,lamesa,0.478162646,0.597321332,0.11915867,281,2004,post,26,16,Forest,35.806641,-106.389483
pt05,lamesa,0.498543531,0.65761739,0.159073845,331,2005,post,27,16,Forest,35.806641,-106.389483
pt05,lamesa,0.504257202,0.634775043,0.130517855,286,2006,post,28,16,Forest,35.806641,-106.389483
pt05,lamesa,0.5109635,0.643328786,0.132365316,265,2007,post,29,16,Forest,35.806641,-106.389483
pt05,lamesa,0.542402506,0.65464437,0.112241894,271,2008,post,30,16,Forest,35.806641,-106.389483
pt05,lamesa,0.543158114,0.641546249,0.098388135,288,2009,post,31,16,Forest,35.806641,-106.389483
pt05,lamesa,NA,NA,NA,NA,2010,post,32,16,Forest,35.806641,-106.389483
pt05,lamesa,NA,NA,NA,NA,2011,fire,33,16,Forest,35.806641,-106.389483
pt05,lamesa,0.466787964,0.630122662,0.163334697,245,1999,post,21,8,Forest,35.806641,-106.389483
pt05,lamesa,0.419642836,0.576166213,0.156523407,290,2000,post,22,8,Forest,35.806641,-106.389483
pt05,lamesa,0.424085468,0.601276696,0.177191228,251,2001,post,23,8,Forest,35.806641,-106.389483
pt05,lamesa,0.46084702,0.586884379,0.126037389,318,2002,post,24,8,Forest,35.806641,-106.389483
pt05,lamesa,0.433995366,0.57869941,0.144704029,287,2003,post,25,8,Forest,35.806641,-106.389483
pt05,lamesa,0.437677234,0.599589109,0.16191189,283,2004,post,26,8,Forest,35.806641,-106.389483
pt05,lamesa,0.486717433,0.668976545,0.182259113,333,2005,post,27,8,Forest,35.806641,-106.389483
pt05,lamesa,0.503323674,0.654889524,0.151565894,290,2006,post,28,8,Forest,35.806641,-106.389483
pt05,lamesa,0.499226213,0.651967764,0.152741551,270,2007,post,29,8,Forest,35.806641,-106.389483
pt05,lamesa,0.510835946,0.669503927,0.158667952,282,2008,post,30,8,Forest,35.806641,-106.389483
pt05,lamesa,0.498807043,0.660502195,0.161695167,304,2009,post,31,8,Forest,35.806641,-106.389483
pt05,lamesa,NA,NA,NA,NA,2010,post,32,8,Forest,35.806641,-106.389483
pt05,lamesa,NA,NA,NA,NA,2011,fire,33,8,Forest,35.806641,-106.389483
pt05,lamesa,0.480680138,0.610212564,0.129532412,290,1998,post,20,8,Forest,35.806641,-106.389483
pt05,lamesa,0.267934024,0.511233628,0.243299574,248,1990,post,12,8,Forest,35.806641,-106.389483
pt05,lamesa,0.189244494,0.455951214,0.266706735,210,1987,post,9,8,Forest,35.806641,-106.389483
pt05,lamesa,0.176332474,0.52588892,0.349556476,230,1988,post,10,8,Forest,35.806641,-106.389483
pt05,lamesa,0.21102646,0.486101687,0.275075227,248,1989,post,11,8,Forest,35.806641,-106.389483
pt05,lamesa,0.383686453,0.582209885,0.198523432,214,1994,post,16,8,Forest,35.806641,-106.389483
pt05,lamesa,0.303929478,0.567798674,0.263869196,235,1991,post,13,8,Forest,35.806641,-106.389483
pt05,lamesa,0.315984279,0.580824256,0.264839947,213,1992,post,14,8,Forest,35.806641,-106.389483
pt05,lamesa,0.358436823,0.595981121,0.237544283,224,1993,post,15,8,Forest,35.806641,-106.389483
pt05,lamesa,0.393701643,0.692308128,0.298606485,238,1995,post,17,8,Forest,35.806641,-106.389483
pt05,lamesa,0.443363041,0.667863727,0.224500686,228,1996,post,18,8,Forest,35.806641,-106.389483
pt05,lamesa,0.470257461,0.637441635,0.167184159,268,1997,post,19,8,Forest,35.806641,-106.389483
pt06,bell,0.158422366,0.442575246,0.284152895,243,2001,post,8,16,Forest,33.393333,-108.165339
pt06,bell,0.151998013,0.448429257,0.296431243,246,2002,post,9,16,Forest,33.393333,-108.165339
pt06,bell,0.152128547,0.351518631,0.199390098,224,2003,post,10,16,Forest,33.393333,-108.165339
pt06,bell,0.175702587,0.354149908,0.178447306,231,2000,post,7,16,Forest,33.393333,-108.165339
pt06,bell,0.206608862,0.420508027,0.21389918,244,1996,post,3,16,Forest,33.393333,-108.165339
pt06,bell,0.215534791,0.410214931,0.194680139,234,1997,post,4,16,Forest,33.393333,-108.165339
pt06,bell,0.189625904,0.411955267,0.222329378,239,1998,post,5,16,Forest,33.393333,-108.165339
pt06,bell,0.170939863,0.383657128,0.212717265,239,1999,post,6,16,Forest,33.393333,-108.165339
pt06,bell,0.355833352,0.553395927,0.197562605,295,2015,post,22,8,Forest,33.393333,-108.165339
pt06,bell,0.401343554,0.613263607,0.211920023,286,2016,post,23,8,Forest,33.393333,-108.165339
pt06,bell,0.419439197,0.625797749,0.206358522,244,2017,post,24,8,Forest,33.393333,-108.165339
pt06,bell,0.521859705,0.646210611,0.124350891,242,1988,pre,0,16,Forest,33.393333,-108.165339
pt06,bell,0.502552152,0.654067516,0.15151535,259,1989,pre,0,16,Forest,33.393333,-108.165339
pt06,bell,0.480950028,0.677103996,0.196153939,260,1990,pre,0,16,Forest,33.393333,-108.165339
pt06,bell,0.549597561,0.630662382,0.081064858,227,1991,pre,0,16,Forest,33.393333,-108.165339
pt06,bell,0.40843153,0.629466057,0.221034497,252,1992,pre,0,16,Forest,33.393333,-108.165339
pt06,bell,NA,NA,NA,NA,1993,fire,0,16,Forest,33.393333,-108.165339
pt06,bell,0.183381751,0.307814986,0.124433234,229,1994,post,1,16,Forest,33.393333,-108.165339
pt06,bell,0.189577773,0.418207794,0.228630006,258,1995,post,2,16,Forest,33.393333,-108.165339
pt06,bell,0.573049605,0.647639036,0.074589424,160,1985,pre,0,8,Forest,33.393333,-108.165339
pt06,bell,0.475783169,0.649212003,0.173428789,234,1986,pre,0,8,Forest,33.393333,-108.165339
pt06,bell,0.456655025,0.655306518,0.198651463,247,1987,pre,0,8,Forest,33.393333,-108.165339
pt06,bell,0.519069493,0.648886085,0.129816592,248,1988,pre,0,8,Forest,33.393333,-108.165339
pt06,bell,0.480632752,0.652693033,0.172060251,255,1989,pre,0,8,Forest,33.393333,-108.165339
pt06,bell,0.455869108,0.681310833,0.225441754,252,1990,pre,0,8,Forest,33.393333,-108.165339
pt06,bell,0.534407258,0.641486168,0.107078932,217,1991,pre,0,8,Forest,33.393333,-108.165339
pt06,bell,0.170688093,0.360651344,0.189963266,208,2004,post,11,16,Forest,33.393333,-108.165339
pt06,bell,0.206988335,0.420298249,0.213309914,226,2005,post,12,16,Forest,33.393333,-108.165339
pt06,bell,0.22585687,0.408585221,0.18272835,244,2006,post,13,16,Forest,33.393333,-108.165339
pt06,bell,0.243908808,0.454114288,0.210205495,267,2007,post,14,16,Forest,33.393333,-108.165339
pt06,bell,0.269996017,0.432207853,0.16221182,224,2008,post,15,16,Forest,33.393333,-108.165339
pt06,bell,0.290738523,0.393467367,0.102728851,267,2009,post,16,16,Forest,33.393333,-108.165339
pt06,bell,0.2885544,0.494235069,0.205680668,266,2010,post,17,16,Forest,33.393333,-108.165339
pt06,bell,0.291335672,0.466345221,0.175009564,261,2011,post,18,16,Forest,33.393333,-108.165339
pt06,bell,0.288297057,0.448503286,0.160206243,238,2012,post,19,16,Forest,33.393333,-108.165339
pt06,bell,0.253029227,0.50921917,0.256189942,239,2013,post,20,16,Forest,33.393333,-108.165339
pt06,bell,0.275101721,0.524523735,0.249422014,251,2014,post,21,16,Forest,33.393333,-108.165339
pt06,bell,0.376934081,0.549808204,0.172874108,285,2015,post,22,16,Forest,33.393333,-108.165339
pt06,bell,0.43176499,0.605218291,0.173453271,279,2016,post,23,16,Forest,33.393333,-108.165339
pt06,bell,0.439840347,0.61747843,0.177638069,231,2017,post,24,16,Forest,33.393333,-108.165339
pt06,bell,0.232238755,0.457446873,0.225208104,267,2007,post,14,8,Forest,33.393333,-108.165339
pt06,bell,0.25322634,0.436949551,0.183723241,230,2008,post,15,8,Forest,33.393333,-108.165339
pt06,bell,0.279652655,0.401229292,0.121576615,290,2009,post,16,8,Forest,33.393333,-108.165339
pt06,bell,0.271893084,0.496294022,0.224400952,257,2010,post,17,8,Forest,33.393333,-108.165339
pt06,bell,0.276211798,0.468091369,0.19187957,263,2011,post,18,8,Forest,33.393333,-108.165339
pt06,bell,0.276386678,0.463136464,0.186749771,252,2012,post,19,8,Forest,33.393333,-108.165339
pt06,bell,0.235518143,0.513455689,0.277937561,252,2013,post,20,8,Forest,33.393333,-108.165339
pt06,bell,0.265488714,0.526636541,0.261147797,250,2014,post,21,8,Forest,33.393333,-108.165339
pt06,bell,0.576954603,0.648715615,0.07176099,163,1985,pre,0,16,Forest,33.393333,-108.165339
pt06,bell,0.513027787,0.657225013,0.144197196,224,1986,pre,0,16,Forest,33.393333,-108.165339
pt06,bell,0.492656678,0.665214121,0.172557458,220,1987,pre,0,16,Forest,33.393333,-108.165339
pt06,bell,0.145866066,0.357804447,0.211938381,220,2003,post,10,8,Forest,33.393333,-108.165339
pt06,bell,0.165310219,0.368740171,0.203429952,210,2004,post,11,8,Forest,33.393333,-108.165339
pt06,bell,0.399775565,0.63610214,0.236326575,264,1992,pre,0,8,Forest,33.393333,-108.165339
pt06,bell,NA,NA,NA,NA,1993,fire,0,8,Forest,33.393333,-108.165339
pt06,bell,0.167211488,0.316233069,0.149021581,239,1994,post,1,8,Forest,33.393333,-108.165339
pt06,bell,0.18053627,0.410941958,0.230405673,264,1995,post,2,8,Forest,33.393333,-108.165339
pt06,bell,0.190573201,0.422960013,0.232386798,242,1996,post,3,8,Forest,33.393333,-108.165339
pt06,bell,0.20194377,0.418978214,0.217034429,234,1997,post,4,8,Forest,33.393333,-108.165339
pt06,bell,0.181726426,0.416000843,0.234274402,248,1998,post,5,8,Forest,33.393333,-108.165339
pt06,bell,0.158291399,0.406834841,0.248543441,254,1999,post,6,8,Forest,33.393333,-108.165339
pt06,bell,0.160358191,0.357434809,0.197076604,235,2000,post,7,8,Forest,33.393333,-108.165339
pt06,bell,0.143449962,0.463746071,0.320296109,245,2001,post,8,8,Forest,33.393333,-108.165339
pt06,bell,0.14058204,0.433373392,0.292791337,244,2002,post,9,8,Forest,33.393333,-108.165339
pt06,bell,0.199107394,0.429230541,0.230123162,242,2005,post,12,8,Forest,33.393333,-108.165339
pt06,bell,0.21847418,0.412779391,0.194305196,244,2006,post,13,8,Forest,33.393333,-108.165339
pt06,dude,0.564287961,0.679947078,0.115659155,317,2017,post,27,16,Forest,34.396134,-111.089815
pt06,dude,0.528472066,0.553790867,0.025318781,317,1986,pre,0,16,Forest,34.396134,-111.089815
pt06,dude,0.494215339,0.604272068,0.110056721,217,1987,pre,0,16,Forest,34.396134,-111.089815
pt06,dude,0.508373141,0.640760005,0.132386863,221,1988,pre,0,16,Forest,34.396134,-111.089815
pt06,dude,0.460350692,0.607486129,0.147135422,352,1989,pre,0,16,Forest,34.396134,-111.089815
pt06,dude,NA,NA,NA,NA,1990,fire,0,16,Forest,34.396134,-111.089815
pt06,dude,0.196174428,0.239103526,0.042929098,262,1991,post,1,16,Forest,34.396134,-111.089815
pt06,dude,0.192224726,0.297096401,0.104871675,240,1992,post,2,16,Forest,34.396134,-111.089815
pt06,dude,0.19419761,0.273032218,0.078834616,247,1993,post,3,16,Forest,34.396134,-111.089815
pt06,dude,0.199839309,0.319970489,0.120131172,232,1994,post,4,16,Forest,34.396134,-111.089815
pt06,dude,0.199664578,0.334019244,0.134354651,259,1995,post,5,16,Forest,34.396134,-111.089815
pt06,dude,0.211145595,0.327709436,0.116563819,253,1996,post,6,16,Forest,34.396134,-111.089815
pt06,dude,0.226609796,0.358322829,0.131713033,246,1997,post,7,16,Forest,34.396134,-111.089815
pt06,dude,0.191473976,0.315680295,0.124206312,216,1998,post,8,16,Forest,34.396134,-111.089815
pt06,dude,0.170640916,0.363945186,0.193304271,247,1999,post,9,16,Forest,34.396134,-111.089815
pt06,dude,0.190666035,0.315726459,0.125060424,255,2000,post,10,16,Forest,34.396134,-111.089815
pt06,dude,0.186096773,0.364359319,0.178262562,228,2001,post,11,16,Forest,34.396134,-111.089815
pt06,dude,0.174813539,0.358404309,0.183590755,258,2002,post,12,16,Forest,34.396134,-111.089815
pt06,dude,0.201132223,0.368284047,0.167151824,252,2003,post,13,16,Forest,34.396134,-111.089815
pt06,dude,0.224100813,0.353500009,0.12939918,241,2004,post,14,16,Forest,34.396134,-111.089815
pt06,dude,0.239832237,0.402048647,0.162216425,247,2005,post,15,16,Forest,34.396134,-111.089815
pt06,dude,0.290783465,0.407878697,0.117095239,247,2006,post,16,16,Forest,34.396134,-111.089815
pt06,dude,0.319618046,0.426751643,0.107133582,250,2007,post,17,16,Forest,34.396134,-111.089815
pt06,dude,0.336640477,0.43534112,0.098700635,265,2008,post,18,16,Forest,34.396134,-111.089815
pt06,dude,0.375001848,0.443778098,0.068776242,256,2009,post,19,16,Forest,34.396134,-111.089815
pt06,dude,0.384041995,0.539073169,0.15503116,279,2010,post,20,16,Forest,34.396134,-111.089815
pt06,dude,0.394728512,0.537623107,0.142894581,277,2011,post,21,16,Forest,34.396134,-111.089815
pt06,dude,0.421801329,0.518563867,0.096762516,293,2012,post,22,16,Forest,34.396134,-111.089815
pt06,dude,0.444637388,0.501309216,0.056671817,308,2013,post,23,16,Forest,34.396134,-111.089815
pt06,dude,0.490283132,0.650573194,0.160290077,327,2014,post,24,16,Forest,34.396134,-111.089815
pt06,dude,0.533175766,0.664784849,0.131609082,302,2015,post,25,16,Forest,34.396134,-111.089815
pt06,dude,0.55169791,0.687643349,0.135945454,305,2016,post,26,16,Forest,34.396134,-111.089815
pt06,dude,0.523664415,0.559204221,0.035539813,323,1986,pre,0,8,Forest,34.396134,-111.089815
pt06,dude,0.47048974,0.614360809,0.143871084,237,1987,pre,0,8,Forest,34.396134,-111.089815
pt06,dude,0.480569184,0.639147758,0.158578545,215,1988,pre,0,8,Forest,34.396134,-111.089815
pt06,dude,0.436144769,0.610944629,0.174799845,365,1989,pre,0,8,Forest,34.396134,-111.089815
pt06,dude,NA,NA,NA,NA,1990,fire,0,8,Forest,34.396134,-111.089815
pt06,dude,0.186436713,0.244420767,0.057984062,243,1991,post,1,8,Forest,34.396134,-111.089815
pt06,dude,0.183524668,0.307156652,0.123631991,245,1992,post,2,8,Forest,34.396134,-111.089815
pt06,dude,0.179600328,0.284245402,0.104645059,280,1993,post,3,8,Forest,34.396134,-111.089815
pt06,dude,0.18958424,0.33398819,0.144403964,238,1994,post,4,8,Forest,34.396134,-111.089815
pt06,dude,0.190578923,0.342555553,0.15197663,261,1995,post,5,8,Forest,34.396134,-111.089815
pt06,dude,0.197078794,0.362516493,0.165437698,256,1996,post,6,8,Forest,34.396134,-111.089815
pt06,dude,0.216040567,0.371562451,0.15552187,257,1997,post,7,8,Forest,34.396134,-111.089815
pt06,dude,0.187530473,0.326649725,0.139119253,236,1998,post,8,8,Forest,34.396134,-111.089815
pt06,dude,0.165063307,0.386833876,0.221770555,254,1999,post,9,8,Forest,34.396134,-111.089815
pt06,dude,0.186933473,0.335087448,0.148153976,256,2000,post,10,8,Forest,34.396134,-111.089815
pt06,dude,0.188102409,0.384772897,0.196670502,228,2001,post,11,8,Forest,34.396134,-111.089815
pt06,dude,0.182377383,0.388384759,0.206007376,259,2002,post,12,8,Forest,34.396134,-111.089815
pt06,dude,0.206339419,0.393219054,0.186879635,253,2003,post,13,8,Forest,34.396134,-111.089815
pt06,dude,0.214976281,0.376623631,0.16164735,246,2004,post,14,8,Forest,34.396134,-111.089815
pt06,dude,0.22987327,0.422830373,0.192957103,253,2005,post,15,8,Forest,34.396134,-111.089815
pt06,dude,0.281318426,0.422320515,0.141002104,251,2006,post,16,8,Forest,34.396134,-111.089815
pt06,dude,0.304212064,0.448097706,0.143885627,244,2007,post,17,8,Forest,34.396134,-111.089815
pt06,dude,0.324101508,0.447051078,0.122949563,247,2008,post,18,8,Forest,34.396134,-111.089815
pt06,dude,0.365640551,0.446746737,0.081106186,248,2009,post,19,8,Forest,34.396134,-111.089815
